Utc,Bsp,Awa,Aws,Twa,Tws,Twd,Rudder2,Leeway,iSet,iDrift,Hdg,AirTmp,SeaTmp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FrstyLen,MastButt,StbJmpr,PrtJmpr,Rake,Volts,ROT,GpsQual,PDOP,GpsNum,GpsAge,GpsGeoHt,GpsAntHt,GpsPosFx,Lat,Lon,Cog,Sog
38516.52268,10.919,-94.2,9.39,-141,14.91,128.9,,-0.5,77.9,0.564,270,,,,17.68,-6.2,,,,,,,,,,,,,,,,,,,,,39.376064,-0.285892,269.9,10
38516.5227,11.035,-94.6,9.33,-142.2,15,129.2,,-0.57,76.9,0.566,272,,,,17.56,-5.6,,,,,,,,,,,,,,,,,,,,,39.376064,-0.285956,269.5,10.2
38516.52271,11.054,-97,8.75,-143.8,14.89,129.5,,-0.55,76.9,0.566,275.2,,,,17.56,-5.5,,,,,,,,,,,,,,,,,,,,,39.376068,-0.286017,269,10.3
38516.52272,11.15,-98.2,8.27,-147.5,14.62,129.9,,-0.39,79.6,0.545,278.7,,,,17.62,-4.4,,,,,,,,,,,,,,,,,,,,,39.376068,-0.286081,269,10.3
38516.52273,11.125,-100.6,7.25,-149.6,14.26,129.8,,-0.14,79.6,0.545,282.1,,,,17.8,-2.3,,,,,,,,,,,,,,,,,,,,,39.376083,-0.28615,270.8,10.7
38516.52275,11.172,-105,6.42,-153.6,14.24,129.1,,-0.06,75.9,0.529,285.2,,,,18.2,-1.6,,,,,,,,,,,,,,,,,,,,,39.376099,-0.286214,270.8,10.7
38516.52276,10.996,-108.6,5.99,-158.2,14.1,128.3,,-0.03,75.9,0.529,288.1,,,,18.2,-0.8,,,,,,,,,,,,,,,,,,,,,39.376118,-0.286278,277.9,10.8
38516.52277,10.331,-126,4.93,-162,13.84,127.4,,-0.04,69.9,0.523,293,,,,18.1,1.5,,,,,,,,,,,,,,,,,,,,,39.376137,-0.286339,277.9,10.6
38516.52278,9.848,-138.8,4.36,-170.6,13.38,125.5,,0.11,69.9,0.523,298.2,,,,18.1,0.9,,,,,,,,,,,,,,,,,,,,,39.376163,-0.286394,283.9,10.3
38516.52279,9.334,-166.1,3.89,-174.6,13.22,123.8,,0.2,65.5,0.506,303.7,,,,18.1,0.5,,,,,,,,,,,,,,,,,,,,,39.37619,-0.286439,288.1,9.8
38516.52281,8.969,167.4,4.71,176.9,13.58,122.9,,0.25,65.5,0.506,309.1,,,,18.1,0.7,,,,,,,,,,,,,,,,,,,,,39.376225,-0.286478,288.1,9.8
38516.52282,8.795,156.8,5.07,169.3,13.72,122.8,,0.42,66.2,0.52,315.5,,,,17.98,1.3,,,,,,,,,,,,,,,,,,,,,39.376263,-0.286511,297.1,8.9
38516.52283,8.663,141.3,6.58,161.6,14.09,122.3,,0.96,63.7,0.541,324.1,,,,17.92,5.4,,,,,,,,,,,,,,,,,,,,,39.376293,-0.286542,302.2,8.6
38516.52284,8.524,128.5,7.29,157.9,14.56,121.2,,1.84,63.7,0.541,330.2,,,,17.62,9.9,,,,,,,,,,,,,,,,,,,,,39.376331,-0.286567,307.4,8.4
38516.52285,8.457,118,8.06,150.7,14.4,120.8,,2.08,59.6,0.572,334.4,,,,17.62,14.5,,,,,,,,,,,,,,,,,,,,,39.376373,-0.286583,313.1,8.3
38516.52287,8.566,115.4,8.37,147.6,14.13,120.6,,2.09,59.6,0.572,336.6,,,,17.77,14.5,,,,,,,,,,,,,,,,,,,,,39.376415,-0.286597,320.1,8.2
38516.52288,8.721,111.1,7.98,147.3,13.74,120.9,,1.95,58,0.638,336.8,,,,18.2,12.6,,,,,,,,,,,,,,,,,,,,,39.376457,-0.286608,328.1,8.3
38516.52289,9.113,108.6,7.89,146.2,13.6,121.4,,1.11,58,0.638,338.1,,,,18.2,12.2,,,,,,,,,,,,,,,,,,,,,39.376499,-0.286614,334.5,8.5
38516.5229,9.454,104.3,7.83,146.1,13.6,122.1,,1.06,59,0.694,338,,,,18.5,9.2,,,,,,,,,,,,,,,,,,,,,39.376541,-0.286628,336.9,9
38516.52291,9.741,102,7.67,146.6,13.59,122.6,,0.65,59,0.694,337.7,,,,18.5,7.3,,,,,,,,,,,,,,,,,,,,,39.376591,-0.286644,339.4,9.4
38516.52292,9.867,101.8,7.79,146.4,13.85,122.6,,0.43,55.5,0.753,337.8,,,,18.29,5.7,,,,,,,,,,,,,,,,,,,,,39.376637,-0.286664,339.7,9.7
38516.52294,9.908,102.4,8.08,145.9,14.06,122.3,,0.5,55.5,0.753,337,,,,18.29,2.6,,,,,,,,,,,,,,,,,,,,,39.376682,-0.286686,339.5,9.9
38516.52295,9.802,102.4,7.84,146.4,13.81,122.5,,0.25,53.7,0.771,336.3,,,,17.68,1.4,,,,,,,,,,,,,,,,,,,,,39.376724,-0.286706,340.5,9.9
38516.52296,9.769,103.3,7.73,146.9,13.67,123.3,,0.2,53.7,0.771,336.4,,,,17.8,0.8,,,,,,,,,,,,,,,,,,,,,39.37677,-0.286719,340.6,9.9
38516.52297,9.746,100.9,7.51,146.7,13.38,123.5,,0.18,52.6,0.801,337.7,,,,17.8,2.7,,,,,,,,,,,,,,,,,,,,,39.376812,-0.286742,339.4,9.8
38516.52298,9.733,99.1,7.45,146.2,13.13,123.5,,0.24,52.6,0.801,338.9,,,,17.77,2.3,,,,,,,,,,,,,,,,,,,,,39.376854,-0.286769,338,9.8
38516.523,9.818,97.1,7.61,144.8,13.13,123.7,,0.4,52.7,0.771,340,,,,17.77,3,,,,,,,,,,,,,,,,,,,,,39.376896,-0.286789,337.7,9.8
38516.52301,10.565,94.6,7.38,146,13.41,126,,0.34,52.7,0.771,340.4,,,,17.37,4,,,,,,,,,,,,,,,,,,,,,39.37698,-0.286822,340.5,9.8
38516.52302,10.928,94.5,7.34,147.3,13.66,127.1,,0.26,56.2,0.784,340.1,,,,17.37,2.4,,,,,,,,,,,,,,,,,,,,,39.377029,-0.286836,340.5,9.8
38516.52303,11.044,94.5,7.38,147.7,13.85,127.5,,0.16,56.2,0.784,340.4,,,,18.1,2.2,,,,,,,,,,,,,,,,,,,,,39.377075,-0.286853,342.7,9.9
38516.52305,11.066,95.1,7.66,147.1,14.01,127.4,,0.18,56.8,0.796,341.4,,,,18.35,2.9,,,,,,,,,,,,,,,,,,,,,39.377121,-0.286875,342.4,10
38516.52306,11.331,93.2,7.76,146.9,14,127.9,,0.45,56.8,0.796,341.8,,,,18.35,4,,,,,,,,,,,,,,,,,,,,,39.377167,-0.286889,342.8,10
38516.52307,11.144,92.4,7.24,147.6,13.39,128.9,,0.43,60.5,0.801,341.7,,,,18.26,4.7,,,,,,,,,,,,,,,,,,,,,39.377216,-0.286903,344.1,10.2
38516.52308,11.032,91.2,7.06,147.8,13.24,128.9,,0.31,60.5,0.801,341.7,,,,18.32,3.2,,,,,,,,,,,,,,,,,,,,,39.377266,-0.286919,344.1,10.2
38516.52309,11.092,90.2,7,147.6,13.06,128.9,,0.05,60.1,0.831,341.8,,,,18.77,1.3,,,,,,,,,,,,,,,,,,,,,39.377316,-0.286939,343.7,10.8
38516.52311,11.125,89.9,7.02,147.6,13.12,129.2,,0.06,60.1,0.831,341.7,,,,18.77,-0.1,,,,,,,,,,,,,,,,,,,,,39.377365,-0.286964,343.7,10.8
38516.52312,11.071,88.6,6.8,148.1,12.76,129.6,,-0.03,60.1,0.813,341.7,,,,18.77,0,,,,,,,,,,,,,,,,,,,,,39.377419,-0.286983,343.1,11
38516.52313,11.193,89.1,6.65,148.6,12.9,130.5,,-0.02,60.1,0.813,342,,,,18.74,-1.4,,,,,,,,,,,,,,,,,,,,,39.377464,-0.287006,342.7,10.8
38516.52314,10.806,90.8,6.55,149.1,12.7,131.6,,0.08,59.6,0.799,343.4,,,,18.74,1.4,,,,,,,,,,,,,,,,,,,,,39.37751,-0.287022,342.7,10.8
38516.52315,10.637,91.5,6.7,148.6,12.83,131.6,,0.49,59.6,0.799,344.8,,,,18.71,3.7,,,,,,,,,,,,,,,,,,,,,39.377556,-0.287042,341.9,10.5
38516.52317,10.563,89.9,6.77,147.5,12.49,131.8,,0.66,61.4,0.784,345.9,,,,18.41,5.9,,,,,,,,,,,,,,,,,,,,,39.377602,-0.28705,341.9,10.5
38516.52318,10.526,88.7,6.59,147.9,12.1,132.7,,0.86,61.4,0.784,346.1,,,,18.38,6.7,,,,,,,,,,,,,,,,,,,,,39.377651,-0.287061,345.6,10.2
38516.52319,10.598,84.4,6.33,147.8,11.8,133.4,,0.57,61.6,0.809,346.9,,,,18.32,7.8,,,,,,,,,,,,,,,,,,,,,39.377743,-0.287083,347,10.3
38516.5232,10.644,82.5,6.41,146,11.71,132.4,,0.52,62.2,0.823,347.6,,,,18.29,7.9,,,,,,,,,,,,,,,,,,,,,39.377743,-0.287083,346.5,10.5
38516.52321,10.76,83,7.15,144.6,12.24,131.1,,0.53,62.2,0.823,348.5,,,,18.29,6.8,,,,,,,,,,,,,,,,,,,,,39.377792,-0.287097,346.4,10.6
38516.52323,10.68,83.4,7.52,141.9,12.3,129.8,,0.88,62.8,0.818,349.9,,,,18.29,7.4,,,,,,,,,,,,,,,,,,,,,39.377838,-0.287108,347.1,10.6
38516.52324,10.711,83.1,8.07,140.6,12.5,129.3,,0.97,62.8,0.818,350.9,,,,18.5,10.4,,,,,,,,,,,,,,,,,,,,,39.377937,-0.287122,347.9,10.4
38516.52325,11.117,79.3,8.67,138.6,12.77,128.2,,0.87,64.5,0.822,351.8,,,,18.5,11.1,,,,,,,,,,,,,,,,,,,,,39.377937,-0.287122,349.5,10.4
38516.52326,11.234,77.5,8.82,137.5,12.85,126.7,,0.85,64.5,0.822,351.6,,,,18.29,11.2,,,,,,,,,,,,,,,,,,,,,39.377983,-0.287128,351.8,10.4
38516.52327,11.775,75.7,9.44,136.1,13.17,125.7,,0.75,68.5,0.855,350.8,,,,18.29,9.7,,,,,,,,,,,,,,,,,,,,,39.378033,-0.287125,354.1,10.5
38516.52328,11.789,77.2,9.7,135.9,13.46,125.2,,0.83,68.5,0.855,349.7,,,,18.23,9.4,,,,,,,,,,,,,,,,,,,,,39.378136,-0.287131,355.6,10.7
38516.5233,11.705,77.4,9.34,136.5,13.27,125.1,,0.65,70.4,0.901,348.2,,,,18.84,8.2,,,,,,,,,,,,,,,,,,,,,39.378136,-0.287131,356,10.9
38516.52331,11.764,77.6,9.15,138,13.36,125.3,,0.46,70.4,0.901,346.7,,,,19.08,7.7,,,,,,,,,,,,,,,,,,,,,39.378189,-0.287142,354.8,11.2
38516.52332,11.899,77.9,8.87,139.1,13.35,125.3,,0.42,70,0.912,345.6,,,,19.08,6.3,,,,,,,,,,,,,,,,,,,,,39.378246,-0.287158,353.1,11.5
38516.52333,12.067,78.5,8.91,139.5,13.5,125.2,,0.47,70,0.912,345.2,,,,19.08,7.2,,,,,,,,,,,,,,,,,,,,,39.378349,-0.2872,350.4,11.7
38516.52334,12.283,78.7,9,139.8,13.69,125.1,,0.57,70.3,0.894,345.3,,,,19.14,9.6,,,,,,,,,,,,,,,,,,,,,39.378349,-0.2872,348.1,11.8
38516.52336,12.325,77.8,9.02,139.8,13.65,124.8,,0.68,70.3,0.894,345.2,,,,19.14,11.6,,,,,,,,,,,,,,,,,,,,,39.378403,-0.287222,346.5,12
38516.52337,12.488,78.1,9.08,140.1,13.89,124.2,,0.73,69.5,0.865,343.9,,,,18.96,10.8,,,,,,,,,,,,,,,,,,,,,39.37846,-0.287244,346.3,12
38516.52338,12.637,78.3,8.77,141.2,13.87,124.3,,0.68,69.5,0.865,342.1,,,,18.62,8.7,,,,,,,,,,,,,,,,,,,,,39.378567,-0.287275,347.3,12.2
38516.52339,12.761,79.8,8.5,143.1,14.03,124.7,,0.52,71.1,0.873,340.8,,,,18.29,9.6,,,,,,,,,,,,,,,,,,,,,39.378567,-0.287275,347.9,12.3
38516.5234,12.861,80.9,8.54,143.7,14.32,124.4,,0.49,71.1,0.873,340.2,,,,18.04,9.8,,,,,,,,,,,,,,,,,,,,,39.378674,-0.287333,346.4,12.5
38516.52341,13.102,82.5,8.42,144.8,14.61,124.2,,0.49,71.2,0.847,338.2,,,,18.04,7.5,,,,,,,,,,,,,,,,,,,,,39.378674,-0.287333,344.3,12.7
38516.52343,13.43,82.5,8.24,146.4,14.75,124.3,,0.34,71.2,0.847,337.1,,,,17.28,7.2,,,,,,,,,,,,,,,,,,,,,39.378788,-0.287389,343.5,12.8
38516.52344,13.673,81.5,8.24,146.7,14.9,124.2,,0.3,73,0.863,336.9,,,,17.25,6.8,,,,,,,,,,,,,,,,,,,,,39.378788,-0.287389,340.7,13
38516.52345,13.49,82.6,8.08,147.7,14.85,124.6,,0.42,73,0.863,336.7,,,,17.31,7,,,,,,,,,,,,,,,,,,,,,39.378899,-0.287453,339.8,13.1
38516.52346,13.375,82.9,7.84,147.9,14.65,124.5,,0.46,75.7,0.858,336.5,,,,17.68,8.1,,,,,,,,,,,,,,,,,,,,,39.378956,-0.287489,339.8,13.2
38516.52347,13.434,83.2,7.89,147.9,14.89,124,,0.34,75.7,0.858,335.9,,,,17.68,6.9,,,,,,,,,,,,,,,,,,,,,39.379013,-0.287519,338.7,13.2
38516.52349,13.487,83.4,8.08,147.6,14.95,123.3,,0.29,78,0.873,336.6,,,,17.8,5.7,,,,,,,,,,,,,,,,,,,,,39.379066,-0.287553,338.5,13.2
38516.5235,13.459,82,8.51,145.8,14.84,122.6,,0.39,78,0.873,338,,,,17.77,7.2,,,,,,,,,,,,,,,,,,,,,39.379124,-0.287586,337.9,13.2
38516.52351,13.502,79.6,8.65,144.2,14.63,122.1,,0.54,82.4,0.845,339.1,,,,17.77,7.5,,,,,,,,,,,,,,,,,,,,,39.379181,-0.287611,338.5,13.1
38516.52352,13.553,76.3,8.58,144.1,14.18,122.6,,0.58,82.4,0.845,339.7,,,,18.35,11.3,,,,,,,,,,,,,,,,,,,,,39.379238,-0.287639,339.5,13.1
38516.52353,13.332,75.2,8.52,144,13.84,122.6,,0.63,84.5,0.848,339.5,,,,18.35,9.3,,,,,,,,,,,,,,,,,,,,,39.379295,-0.287661,340.7,13.1
38516.52354,13.209,75.1,8.46,143.7,13.75,122.2,,0.49,84.5,0.848,339.6,,,,18.68,8.9,,,,,,,,,,,,,,,,,,,,,39.37936,-0.287686,341.2,13.2
38516.52356,13.133,75.9,8.75,142.5,13.88,121.3,,0.46,87.1,0.837,339.7,,,,18.68,7.8,,,,,,,,,,,,,,,,,,,,,39.379414,-0.287714,341.2,13.2
38516.52357,12.888,75.7,8.58,142.4,13.61,121.6,,0.51,87.1,0.837,339.5,,,,18.68,7.4,,,,,,,,,,,,,,,,,,,,,39.379471,-0.287739,341.3,13.1
38516.52358,12.511,78.8,8.27,143.3,13.62,122.4,,0.5,90.5,0.781,339.5,,,,18.65,6.9,,,,,,,,,,,,,,,,,,,,,39.379524,-0.287767,341.4,12.8
38516.52359,12.081,81.4,8.22,143.5,13.76,122.4,,0.44,90.5,0.781,339.4,,,,18.65,6.7,,,,,,,,,,,,,,,,,,,,,39.379578,-0.287792,341.3,12.4
38516.52361,11.552,87.1,8.37,143.3,13.96,122.1,,0.42,91.2,0.711,339.4,,,,17.98,4.5,,,,,,,,,,,,,,,,,,,,,39.379627,-0.287817,341.5,12
38516.52362,11.029,89.5,8.37,143.1,13.76,122.4,,0.49,91.2,0.711,340.2,,,,17.98,5.2,,,,,,,,,,,,,,,,,,,,,39.379677,-0.287839,341.3,11.6
38516.52363,10.774,87.2,8.27,142.2,13.31,122.3,,0.63,93.8,0.681,342.5,,,,17.98,6.4,,,,,,,,,,,,,,,,,,,,,39.379726,-0.287861,340.8,11.2
38516.52364,10.466,84.7,8.53,139.4,12.88,122.2,,0.81,93.8,0.681,345.5,,,,17.83,10.2,,,,,,,,,,,,,,,,,,,,,39.379772,-0.287881,340.5,10.8
38516.52365,10.316,84.3,8.95,135.8,13.14,121.7,,1.23,94.7,0.658,348.4,,,,17.92,10.7,,,,,,,,,,,,,,,,,,,,,39.379814,-0.287894,341.1,10.5
38516.52367,10.507,82.4,9.32,133.9,13.12,122,,1.17,97.4,0.653,350.7,,,,18.04,14,,,,,,,,,,,,,,,,,,,,,39.379906,-0.287903,343.8,10.2
38516.52368,10.55,82,9.61,133.9,13.25,122.9,,1.29,97.4,0.653,351.2,,,,18.38,12,,,,,,,,,,,,,,,,,,,,,39.379906,-0.287903,347.4,10.1
38516.52369,10.544,81.7,9.53,134.3,13.16,123.7,,1.3,98.2,0.747,351.8,,,,18.53,13,,,,,,,,,,,,,,,,,,,,,39.379951,-0.287897,351.4,10.1
38516.5237,10.67,81.3,9.58,133.7,13.03,124.1,,1.1,98.2,0.747,352.5,,,,18.44,13.6,,,,,,,,,,,,,,,,,,,,,39.380047,-0.2879,353.4,10.3
38516.52371,10.928,78.6,9.85,133.1,13.21,123.8,,1.04,98,0.77,353,,,,18.23,15.3,,,,,,,,,,,,,,,,,,,,,39.380047,-0.2879,353.9,10.6
38516.52372,10.955,78.2,10.03,131.8,13.2,122.9,,1.15,98,0.77,352.7,,,,18.23,13.4,,,,,,,,,,,,,,,,,,,,,39.380096,-0.287908,354.2,10.8
38516.52374,11.071,76.1,10.18,131.3,13.07,122.3,,1.17,98,0.77,352.9,,,,18.29,13.7,,,,,,,,,,,,,,,,,,,,,39.380146,-0.287906,355.5,10.9
38516.52375,11.208,73.5,10,131,12.65,122.1,,1.06,98,0.77,352,,,,18.29,11.6,,,,,,,,,,,,,,,,,,,,,39.380249,-0.287911,355.9,11
38516.52376,11.248,71.3,9.75,131.5,12.37,121.9,,0.94,95.6,0.783,351.6,,,,18.65,12.6,,,,,,,,,,,,,,,,,,,,,39.380299,-0.287919,356.7,11.2
38516.52377,11.329,72.8,10.24,130.4,12.85,121.1,,0.96,95.6,0.783,351.8,,,,18.96,14.9,,,,,,,,,,,,,,,,,,,,,39.380352,-0.287933,355.6,11.3
38516.52378,11.301,73,10.27,130.3,13,120.6,,1.2,97.3,0.754,350.9,,,,18.96,13.4,,,,,,,,,,,,,,,,,,,,,39.380405,-0.287939,353.8,11.4
38516.52379,11.217,75,10.21,130.7,13.07,120.7,,1.28,97.3,0.754,350.2,,,,18.93,14.4,,,,,,,,,,,,,,,,,,,,,39.380455,-0.287953,353.6,11.3
38516.52381,11.196,75.9,10.22,131.3,13.41,120.5,,1.25,97.2,0.769,349.9,,,,18.9,15.6,,,,,,,,,,,,,,,,,,,,,39.380505,-0.287964,353.6,11.3
38516.52382,11.225,78.5,10.65,131.3,13.83,119.7,,1.32,97.2,0.769,349.4,,,,18.84,15.7,,,,,,,,,,,,,,,,,,,,,39.380554,-0.287975,352.9,11.1
38516.52383,11.243,78.4,10.78,130.7,13.94,119.3,,1.23,97.9,0.778,349.5,,,,18.99,17,,,,,,,,,,,,,,,,,,,,,39.380604,-0.287986,352.7,11
38516.52384,11.237,78.1,10.75,131,13.7,119.2,,1.39,97.9,0.778,349,,,,18.77,16.3,,,,,,,,,,,,,,,,,,,,,39.380657,-0.288,352.1,10.9
38516.52385,11.223,77,10.2,131.7,13.33,119.7,,1.33,97.8,0.786,348.3,,,,18.77,16.7,,,,,,,,,,,,,,,,,,,,,39.380707,-0.288008,352.5,11
38516.52387,11.683,75.9,9.98,133.6,13.24,121.2,,0.98,97.8,0.786,348.4,,,,18.87,15.1,,,,,,,,,,,,,,,,,,,,,39.380756,-0.288019,352.6,11
38516.52388,11.91,74.8,10.04,133.6,13.36,121.7,,1.17,99.3,0.781,349.2,,,,18.87,16.9,,,,,,,,,,,,,,,,,,,,,39.38081,-0.288036,351.8,11.2
38516.52389,11.819,75.1,10.24,132.9,13.46,121.1,,1.36,99.3,0.781,349.8,,,,18.87,17.4,,,,,,,,,,,,,,,,,,,,,39.380859,-0.288042,350.9,11.4
38516.5239,11.7,76.4,10.13,133.2,13.46,122.2,,1.45,99.4,0.773,349.2,,,,18.87,18.2,,,,,,,,,,,,,,,,,,,,,39.380917,-0.288053,350.7,11.6
38516.52391,11.588,76.1,9.38,135.5,13.07,123.1,,1.31,99.4,0.773,348.3,,,,19.26,17,,,,,,,,,,,,,,,,,,,,,39.380974,-0.288069,351.1,11.7
38516.52393,11.818,77.4,9.54,135.9,13.71,123.6,,0.92,97.3,0.762,349,,,,19.23,16.6,,,,,,,,,,,,,,,,,,,,,39.381023,-0.288086,350.7,11.9
38516.52394,11.701,79.4,10.04,135.4,14.08,123.2,,1.05,97.3,0.762,349.9,,,,19.2,15.4,,,,,,,,,,,,,,,,,,,,,39.381073,-0.2881,349,11.7
38516.52395,11.573,81.1,10.66,133.5,14.46,122.7,,1.22,99.1,0.733,351.4,,,,19.17,15.3,,,,,,,,,,,,,,,,,,,,,39.381126,-0.288111,349,11.7
38516.52396,11.479,80.5,10.67,132.8,14.29,122.9,,1.13,99.1,0.733,352.1,,,,19.2,14.6,,,,,,,,,,,,,,,,,,,,,39.381172,-0.288108,349.9,11.4
38516.52397,11.666,78.7,10.7,132.7,14.17,122.9,,1.02,98.5,0.717,352.6,,,,19.2,13.8,,,,,,,,,,,,,,,,,,,,,39.381222,-0.288111,352.1,11.1
38516.52398,11.573,77.6,10.79,130.7,13.96,122.3,,1.07,98.5,0.717,353.8,,,,19.35,14.5,,,,,,,,,,,,,,,,,,,,,39.381271,-0.288114,354.1,11
38516.524,11.636,76,11.06,130,13.94,122.2,,0.99,99.4,0.703,354.5,,,,19.38,13.1,,,,,,,,,,,,,,,,,,,,,39.381321,-0.288111,355.9,11
38516.52401,11.575,75.3,10.96,129.5,13.78,122.4,,1.26,99.4,0.703,354.4,,,,19.08,14.2,,,,,,,,,,,,,,,,,,,,,39.381371,-0.288114,355.9,11
38516.52402,11.543,75.2,10.73,130.1,13.46,123.2,,1.05,101.3,0.746,353.7,,,,19.08,13.4,,,,,,,,,,,,,,,,,,,,,39.381424,-0.288114,357.2,11
38516.52403,11.809,73.8,10.43,131.4,13.39,124,,0.99,101.3,0.746,353.3,,,,19.02,14.2,,,,,,,,,,,,,,,,,,,,,39.381477,-0.288117,358.3,11.2
38516.52404,11.795,73.8,10.21,133,13.14,124.7,,0.92,100.5,0.807,352.4,,,,18.9,11.1,,,,,,,,,,,,,,,,,,,,,39.381531,-0.288119,358,11.3
38516.52405,11.827,73.4,9.82,133.6,13.03,125.3,,0.81,100.5,0.807,351.8,,,,19.05,11.3,,,,,,,,,,,,,,,,,,,,,39.381588,-0.288128,356.1,11.7
38516.52407,11.806,72.8,9.65,134.3,12.92,125.4,,0.79,99.4,0.851,351.5,,,,19.2,11,,,,,,,,,,,,,,,,,,,,,39.381638,-0.288142,356.1,11.7
38516.52408,11.443,75.7,9.25,135.4,12.82,125.3,,0.98,98.5,0.795,349.5,,,,19.41,10.6,,,,,,,,,,,,,,,,,,,,,39.381695,-0.288156,353.5,11.7
38516.52409,11.007,78.7,9.17,136,13.01,124.7,,0.81,98.5,0.795,348.6,,,,19.41,10.5,,,,,,,,,,,,,,,,,,,,,39.381744,-0.288167,352.7,11.5
38516.5241,10.958,79.8,9.18,136,12.99,124.3,,0.73,98.5,0.795,348.3,,,,19.41,10.4,,,,,,,,,,,,,,,,,,,,,39.38179,-0.288183,352.7,11.5
38516.52411,10.698,77.6,8.8,135.9,12.32,123.3,,0.57,97.7,0.801,347.7,,,,19.35,5.9,,,,,,,,,,,,,,,,,,,,,39.38184,-0.288197,351.1,10.9
38516.52413,10.376,78.9,8.79,135.5,12.28,123.2,,0.65,97,0.792,348.2,,,,19.14,5.8,,,,,,,,,,,,,,,,,,,,,39.381886,-0.288208,350.3,10.6
38516.52414,10.123,78.9,8.71,134.8,12.02,122.7,,0.6,97,0.792,349,,,,19.14,6.8,,,,,,,,,,,,,,,,,,,,,39.381931,-0.288225,349.5,10.3
38516.52415,10.016,78.8,8.8,133.6,11.87,122.3,,0.78,97.8,0.786,349.9,,,,19.14,6,,,,,,,,,,,,,,,,,,,,,39.381973,-0.288236,349.3,10.1
38516.52416,9.984,78,8.99,133.1,12.01,122.5,,0.81,97.8,0.786,351.4,,,,18.93,7.7,,,,,,,,,,,,,,,,,,,,,39.382019,-0.288247,349.7,9.9
38516.52417,9.905,77,8.73,132.9,11.65,124.3,,1.19,99,0.811,353.5,,,,18.93,12.3,,,,,,,,,,,,,,,,,,,,,39.382061,-0.28825,349.6,9.9
38516.52418,9.924,77.4,8.65,133.3,11.56,125.5,,1.11,99,0.811,354.2,,,,18.96,13,,,,,,,,,,,,,,,,,,,,,39.382107,-0.288258,350.1,9.9
38516.5242,9.969,77.1,8.98,132.7,11.83,125.2,,1.22,97.6,0.809,355.1,,,,18.96,9.9,,,,,,,,,,,,,,,,,,,,,39.382153,-0.288267,351.6,9.9
38516.52421,10.029,75.2,9.14,129.4,11.76,124.2,,1.2,97.6,0.809,357.2,,,,18.77,11.5,,,,,,,,,,,,,,,,,,,,,39.382198,-0.288269,353.6,10
38516.52422,10.038,73.6,10.08,127.2,12.14,123,,1.54,96.9,0.808,359.5,,,,18.81,17.5,,,,,,,,,,,,,,,,,,,,,39.382248,-0.288269,354.4,10
38516.52423,10.213,73.3,10.61,124.6,12.71,122.4,,1.74,96.9,0.808,0.7,,,,18.81,17.7,,,,,,,,,,,,,,,,,,,,,39.382294,-0.288275,355.9,10
38516.52424,10.212,74.5,11.21,123.9,13.18,122,,1.99,99.2,0.796,1,,,,19.14,17.5,,,,,,,,,,,,,,,,,,,,,39.382343,-0.288267,358.9,10
38516.52426,10.18,76.8,11.37,124,13.41,122.5,,1.86,99.2,0.796,0.3,,,,19.14,17.4,,,,,,,,,,,,,,,,,,,,,39.382389,-0.288258,1.7,10.1
38516.52427,10.429,76.6,11.21,125.4,13.25,123,,1.35,98.8,0.834,359,,,,19.38,15.8,,,,,,,,,,,,,,,,,,,,,39.382435,-0.288256,3.9,10.2
38516.52428,10.647,75.5,11.25,125.5,13.4,123.1,,1.28,98.8,0.834,358.5,,,,19.32,17.3,,,,,,,,,,,,,,,,,,,,,39.382484,-0.288253,3.9,10.4
38516.52429,10.805,75,11.05,127.2,13.29,123.4,,1.31,99.4,0.843,356.4,,,,19.32,15.9,,,,,,,,,,,,,,,,,,,,,39.382538,-0.288258,2.6,10.6
38516.5243,11.355,74.8,11.05,128.4,13.63,123.3,,0.9,99.4,0.843,355.3,,,,19.2,15,,,,,,,,,,,,,,,,,,,,,39.382645,-0.288267,2.1,10.8
38516.52432,11.42,75.3,11.07,128.6,13.74,123.5,,0.97,99.4,0.851,355,,,,19.2,15,,,,,,,,,,,,,,,,,,,,,39.382645,-0.288267,0.4,11.1
38516.52433,11.466,75.1,10.95,129.2,13.66,123.6,,1.01,99.4,0.851,354.8,,,,19.29,12.3,,,,,,,,,,,,,,,,,,,,,39.382698,-0.288278,359.2,11.3
38516.52434,11.431,74.1,10.74,129.4,13.39,123.2,,1.14,99.4,0.851,354,,,,19.32,16.3,,,,,,,,,,,,,,,,,,,,,39.382809,-0.288297,357.8,11.4
38516.52435,11.394,74.8,10.54,130.1,13.15,123,,0.95,99.4,0.851,352,,,,19.29,9.6,,,,,,,,,,,,,,,,,,,,,39.382862,-0.2883,358,11.5
38516.52436,11.347,73.3,10.06,131.8,12.57,122.9,,0.79,97.5,0.832,350.9,,,,19.26,9.8,,,,,,,,,,,,,,,,,,,,,39.382915,-0.288308,358,11.5
38516.52438,11.591,70.1,9.79,132.2,12.2,123,,0.61,97.5,0.832,351,,,,19.51,11.1,,,,,,,,,,,,,,,,,,,,,39.382973,-0.288322,354.8,11.6
38516.52439,11.561,69,9.34,132.9,11.97,123.1,,0.67,95.1,0.744,349.5,,,,19.51,7.9,,,,,,,,,,,,,,,,,,,,,39.383026,-0.288342,354.8,11.6
